filename,video_id,true_shot,true_text,joint_wrong_count,shot_wrong_count,text_wrong_count,joint_wrong_models,shot_wrong_models,text_wrong_models,pred_summary
0210_cut_018.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_019.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_020.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_021.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0211_cut_001.jpg,211,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0211_cut_002.jpg,211,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0211_cut_003.jpg,211,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0211_cut_004.jpg,211,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0211_cut_005.jpg,211,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0217_cut_001.jpg,217,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0217_cut_002.jpg,217,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0219_cut_001.jpg,219,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0219_cut_002.jpg,219,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0219_cut_003.jpg,219,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0219_cut_005.jpg,219,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
